codigo_ocorrencia;ocorrencia_classificacao;ocorrencia_tipo;ocorrencia_tipo_categoria;ocorrencia_cidade;ocorrencia_uf;ocorrencia_pais;investigacao_status
201605091937104;INCIDENTE;POUSO BRUSCO;CONTATO ANORMAL COM A PISTA;BRASÍLIA;DF;BRASIL;FINALIZADA
201102148574522;INCIDENTE GRAVE;COM TREM DE POUSO;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;BRASÍLIA;DF;BRASIL;FINALIZADA
201105167612999;ACIDENTE;PERDA DE CONTROLE NO SOLO;PERDA DE CONTROLE NO SOLO;BRASÍLIA;DF;BRASIL;FINALIZADA
200911263304862;INCIDENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;BRASÍLIA;DF;BRASIL;FINALIZADA
201702111346128;INCIDENTE GRAVE;ESTOURO DE PNEU;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;BRASÍLIA;DF;BRASIL;ATIVA
201105037312137;INCIDENTE;VAZAMENTO DE OUTROS FLUIDOS;OUTROS;BRASÍLIA;DF;BRASIL;FINALIZADA
201302225833590;INCIDENTE;COM TREM DE POUSO;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;BRASÍLIA;DF;BRASIL;FINALIZADA
201803011722167;INCIDENTE GRAVE;PROBLEMAS FISIOLÓGICOS;MÉDICO;BRASÍLIA;DF;BRASIL;ATIVA
201002214011247;INCIDENTE GRAVE;POUSO SEM TREM;CONTATO ANORMAL COM A PISTA;BRASÍLIA;DF;BRASIL;FINALIZADA
200906219983231;INCIDENTE;COLISÃO COM AVE;COLISÃO COM AVE;BRASÍLIA;DF;BRASIL;FINALIZADA
201208281800684;INCIDENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;BRASÍLIA;DF;BRASIL;FINALIZADA
201103031647981;INCIDENTE;FALHA ESTRUTURAL;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;BRASÍLIA;DF;BRASIL;FINALIZADA
201310032094858;INCIDENTE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;BRASÍLIA;DF;BRASIL;FINALIZADA
201005201056539;INCIDENTE GRAVE;COM TREM DE POUSO;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;BRASÍLIA;DF;BRASIL;FINALIZADA
201706072058247;INCIDENTE;CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO;OUTROS;BRASÍLIA;DF;BRASIL;FINALIZADA
201204125520060;INCIDENTE;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;BRASÍLIA;DF;BRASIL;FINALIZADA
201102194194951;INCIDENTE;COLISÃO COM AVE;COLISÃO COM AVE;BRASÍLIA;DF;BRASIL;FINALIZADA
201007212045639;INCIDENTE;COLISÃO COM AVE;COLISÃO COM AVE;BRASÍLIA;DF;BRASIL;FINALIZADA
201103303237682;INCIDENTE GRAVE;ESTOURO DE PNEU;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;BRASÍLIA;DF;BRASIL;ATIVA
201511249666825;INCIDENTE;COLISÃO COM AVE;COLISÃO COM AVE;BRASÍLIA;DF;BRASIL;FINALIZADA
201904132348327;INCIDENTE;FALHA OU MAU FUNCIONAMENTO DO MOTOR;FALHA OU MAU FUNCIONAMENTO DO MOTOR;BRASÍLIA;DF;BRASIL;FINALIZADA
201009017188535;INCIDENTE;ESTOURO DE PNEU;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;BRASÍLIA;DF;BRASIL;FINALIZADA
201409139823428;INCIDENTE;COM TREM DE POUSO;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;BRASÍLIA;DF;BRASIL;FINALIZADA
201510036622095;INCIDENTE;COM TREM DE POUSO;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;BRASÍLIA;DF;BRASIL;FINALIZADA
201107201724597;INCIDENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;BRASÍLIA;DF;BRASIL;FINALIZADA
201401273279512;INCIDENTE;CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO;OUTROS;BRASÍLIA;DF;BRASIL;FINALIZADA
200901037254487;INCIDENTE;CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO;OUTROS;BRASÍLIA;DF;BRASIL;FINALIZADA
201704272227279;INCIDENTE;POUSO BRUSCO;CONTATO ANORMAL COM A PISTA;BRASÍLIA;DF;BRASIL;FINALIZADA
201501115465148;INCIDENTE;ESTOURO DE PNEU;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;BRASÍLIA;DF;BRASIL;FINALIZADA
201210161770333;INCIDENTE;DESCOMPRESSÃO NÃO INTENCIONAL / EXPLOSIVA;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;BRASÍLIA;DF;BRASIL;FINALIZADA
201302132032329;INCIDENTE;OUTROS;OUTROS;BRASÍLIA;DF;BRASIL;FINALIZADA
200912238138403;INCIDENTE;OUTROS;OUTROS;BRASÍLIA;DF;BRASIL;FINALIZADA
201302044571963;INCIDENTE;COLISÃO COM OBSTÁCULOS NO SOLO;COLISÃO NO SOLO;BRASÍLIA;DF;BRASIL;FINALIZADA
201304185086936;INCIDENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;BRASÍLIA;DF;BRASIL;FINALIZADA
201210248061654;INCIDENTE;DESCOMPRESSÃO NÃO INTENCIONAL / EXPLOSIVA;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;BRASÍLIA;DF;BRASIL;FINALIZADA
201803091904444;ACIDENTE;COLISÃO COM OBSTÁCULOS NO SOLO;COLISÃO NO SOLO;AGUDO;RS;BRASIL;ATIVA
200905273612921;INCIDENTE;ESTOURO DE PNEU;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;JI-PARANÁ;RO;BRASIL;FINALIZADA
200901313794551;INCIDENTE GRAVE;PERDA DE CONTROLE NO SOLO;PERDA DE CONTROLE NO SOLO;JI-PARANÁ;RO;BRASIL;ATIVA
201606211824565;ACIDENTE;PERDA DE COMPONENTE EM VOO;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;JI-PARANÁ;RO;BRASIL;FINALIZADA
201711152026161;ACIDENTE;POUSO SEM TREM;CONTATO ANORMAL COM A PISTA;JI-PARANÁ;RO;BRASIL;FINALIZADA
201209091794314;ACIDENTE;PERDA DE CONTROLE EM VOO;PERDA DE CONTROLE EM VOO;ACREÚNA;GO;BRASIL;FINALIZADA
201607082039587;ACIDENTE;OUTROS;OUTROS;APUÍ;AM;BRASIL;FINALIZADA
201710191757029;ACIDENTE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;BONFIM;RR;BRASIL;FINALIZADA
201706241353561;ACIDENTE;CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO;OUTROS;BONFIM;RR;BRASIL;FINALIZADA
201707050515445;ACIDENTE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;CANTÁ;RR;BRASIL;ATIVA
201209245307007;ACIDENTE;DESORIENTAÇÃO ESPACIAL;MÉDICO;CANTÁ;RR;BRASIL;FINALIZADA
201303118764325;INCIDENTE GRAVE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;PIMENTA BUENO;RO;BRASIL;FINALIZADA
201809261801452;INCIDENTE GRAVE;POUSO SEM TREM;CONTATO ANORMAL COM A PISTA;ÁGUA BOA;MT;BRASIL;ATIVA
201412194646691;ACIDENTE;PERDA DE CONTROLE EM VOO;PERDA DE CONTROLE EM VOO;ÁGUA BOA;MT;BRASIL;FINALIZADA
201304225704342;ACIDENTE;COLISÃO COM OBSTÁCULOS NO SOLO;COLISÃO NO SOLO;ATALAIA DO NORTE;AM;BRASIL;FINALIZADA
201505291228302;ACIDENTE;VOO CONTROLADO CONTRA O TERRENO;VOO CONTROLADO CONTRA O TERRENO;ATALAIA DO NORTE;AM;BRASIL;FINALIZADA
200903207404883;INCIDENTE GRAVE;POUSO EM LOCAL NÃO PREVISTO;OUTROS;ÁGUA BRANCA;PI;BRASIL;FINALIZADA
201105014916768;ACIDENTE;PERDA DE CONTROLE NO SOLO;PERDA DE CONTROLE NO SOLO;ÁGUA CLARA;MS;BRASIL;FINALIZADA
200911122926403;INCIDENTE;COM TREM DE POUSO;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;ÁGUA CLARA;MS;BRASIL;FINALIZADA
201111275319058;ACIDENTE;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;ÁGUA CLARA;MS;BRASIL;FINALIZADA
201603081528033;ACIDENTE;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;ÁGUA CLARA;MS;BRASIL;FINALIZADA
201208258648892;ACIDENTE;PERDA DE CONTROLE EM VOO;PERDA DE CONTROLE EM VOO;ÁGUA CLARA;MS;BRASIL;FINALIZADA
201001184076286;INCIDENTE;TRÁFEGO AÉREO;PERDA DE SEPARAÇÃO / COLISÃO EM VOO;CRUZEIRO DO SUL;AC;BRASIL;FINALIZADA
201410091153809;INCIDENTE;ESTOURO DE PNEU;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;CRUZEIRO DO SUL;AC;BRASIL;FINALIZADA
201209237187634;INCIDENTE;OUTROS;OUTROS;CRUZEIRO DO SUL;AC;BRASIL;FINALIZADA
201003109259061;INCIDENTE GRAVE;COM PARA-BRISAS / JANELA / PORTA;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;CRUZEIRO DO SUL;AC;BRASIL;FINALIZADA
201811281228442;INCIDENTE GRAVE;POUSO SEM TREM;CONTATO ANORMAL COM A PISTA;CRUZEIRO DO SUL;AC;BRASIL;ATIVA
200909265638413;INCIDENTE;ESTOURO DE PNEU;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;CRUZEIRO DO SUL;AC;BRASIL;FINALIZADA
201902081949119;INCIDENTE;ESTOURO DE PNEU;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;CRUZEIRO DO SUL;AC;BRASIL;FINALIZADA
201002066541663;INCIDENTE;TRÁFEGO AÉREO;PERDA DE SEPARAÇÃO / COLISÃO EM VOO;CRUZEIRO DO SUL;AC;BRASIL;FINALIZADA
201205251709274;ACIDENTE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;ALCÂNTARA;MA;BRASIL;FINALIZADA
201502161306401;INCIDENTE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;ALCÂNTARA;MA;BRASIL;FINALIZADA
201303057625078;INCIDENTE GRAVE;POUSO LONGO;EXCURSÃO DE PISTA;PORTO VELHO;RO;BRASIL;ATIVA
200901156567374;INCIDENTE;PERDA DE CONTROLE NO SOLO;PERDA DE CONTROLE NO SOLO;PORTO VELHO;RO;BRASIL;FINALIZADA
201504067965741;INCIDENTE;VAZAMENTO DE COMBUSTÍVEL;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;PORTO VELHO;RO;BRASIL;FINALIZADA
201510231819564;INCIDENTE GRAVE;ESTOURO DE PNEU;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;PORTO VELHO;RO;BRASIL;FINALIZADA
201107127555911;ACIDENTE;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;PORTO VELHO;RO;BRASIL;FINALIZADA
201808151757205;INCIDENTE;POUSO BRUSCO;CONTATO ANORMAL COM A PISTA;PORTO VELHO;RO;BRASIL;FINALIZADA
201803281316034;INCIDENTE;ESTOURO DE PNEU;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;PORTO VELHO;RO;BRASIL;FINALIZADA
201811302008392;INCIDENTE;POUSO BRUSCO;CONTATO ANORMAL COM A PISTA;PORTO VELHO;RO;BRASIL;FINALIZADA
201706291503356;INCIDENTE;ESTOURO DE PNEU;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;PORTO VELHO;RO;BRASIL;FINALIZADA
201511016016224;ACIDENTE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;PORTO VELHO;RO;BRASIL;FINALIZADA
201307106783560;INCIDENTE;OUTROS;OUTROS;PORTO VELHO;RO;BRASIL;FINALIZADA
201205054549172;ACIDENTE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;PORTO VELHO;RO;BRASIL;FINALIZADA
201404074553502;INCIDENTE;FUMAÇA NA CABINE;FOGO/FUMAÇA (SEM IMPACTO);PORTO VELHO;RO;BRASIL;FINALIZADA
201705260552211;INCIDENTE GRAVE;POUSO SEM TREM;CONTATO ANORMAL COM A PISTA;PORTO VELHO;RO;BRASIL;FINALIZADA
201805291923032;ACIDENTE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;ÁGUA LIMPA;GO;BRASIL;ATIVA
201706152048494;ACIDENTE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;CARACARAÍ;RR;BRASIL;FINALIZADA
201709191425309;ACIDENTE;INDETERMINADO;INDETERMINADO;CARACARAÍ;RR;BRASIL;FINALIZADA
201603221310207;ACIDENTE;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;CARACARAÍ;RR;BRASIL;FINALIZADA
201706192149414;ACIDENTE;OUTROS;OUTROS;CARACARAÍ;RR;BRASIL;ATIVA
201610162017442;ACIDENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;CARACARAÍ;RR;BRASIL;FINALIZADA
201310032800757;INCIDENTE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;CARACARAÍ;RR;BRASIL;FINALIZADA
201108108913400;INCIDENTE;OUTROS;OUTROS;ALTA FLORESTA;MT;BRASIL;FINALIZADA
201008268219583;INCIDENTE;POUSO BRUSCO;CONTATO ANORMAL COM A PISTA;ALTA FLORESTA;MT;BRASIL;FINALIZADA
201306249513941;INCIDENTE GRAVE;COM TREM DE POUSO;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;ALTA FLORESTA;MT;BRASIL;FINALIZADA
201706150159445;INCIDENTE;VAZAMENTO DE OUTROS FLUIDOS;OUTROS;ALTA FLORESTA;MT;BRASIL;FINALIZADA
201012302155080;INCIDENTE;TRÁFEGO AÉREO;PERDA DE SEPARAÇÃO / COLISÃO EM VOO;ARRAIAL DO CABO;RJ;BRASIL;FINALIZADA
200905166901091;ACIDENTE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;LARANJAL DO JARI;AP;BRASIL;FINALIZADA
201306082466305;INCIDENTE;CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO;OUTROS;ALFREDO CHAVES;ES;BRASIL;FINALIZADA
201709251503286;ACIDENTE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;FEIJÓ;AC;BRASIL;FINALIZADA
201512089621390;ACIDENTE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;AGUAÍ;SP;BRASIL;FINALIZADA
200912316023109;INCIDENTE;ESTOURO DE PNEU;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;MACAPÁ;AP;BRASIL;FINALIZADA
201209093554232;ACIDENTE;OUTROS;OUTROS;MACAPÁ;AP;BRASIL;FINALIZADA
201204284039034;INCIDENTE;COLISÃO COM AERONAVE NO SOLO;COLISÃO NO SOLO;MACAPÁ;AP;BRASIL;FINALIZADA
201306188743010;INCIDENTE;COLISÃO COM OBSTÁCULOS NO SOLO;COLISÃO NO SOLO;MACAPÁ;AP;BRASIL;FINALIZADA
200909254665889;INCIDENTE;FALHA DO MOTOR NO SOLO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;MACAPÁ;AP;BRASIL;FINALIZADA
201604061807451;ACIDENTE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;MACAPÁ;AP;BRASIL;FINALIZADA
201012163663392;INCIDENTE;COLISÃO COM AVE;COLISÃO COM AVE;MACAPÁ;AP;BRASIL;FINALIZADA
201204201838427;ACIDENTE;INDETERMINADO;INDETERMINADO;MACAPÁ;AP;BRASIL;FINALIZADA
201004164180659;ACIDENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;MACAPÁ;AP;BRASIL;FINALIZADA
201304237526059;INCIDENTE;ESTOURO DE PNEU;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;VILHENA;RO;BRASIL;FINALIZADA
201808240124036;INCIDENTE GRAVE;COM TREM DE POUSO;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;VILHENA;RO;BRASIL;FINALIZADA
201507063838741;INCIDENTE;F.O.D.;OUTROS;VILHENA;RO;BRASIL;FINALIZADA
201510301813054;ACIDENTE;PERDA DE CONTROLE EM VOO;PERDA DE CONTROLE EM VOO;VILHENA;RO;BRASIL;FINALIZADA
201205161105088;ACIDENTE;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;AFUÁ;PA;BRASIL;FINALIZADA
201007242033622;ACIDENTE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;AFUÁ;PA;BRASIL;FINALIZADA
201407044846366;ACIDENTE;PERDA DE CONTROLE EM VOO;PERDA DE CONTROLE EM VOO;ARACAJU;SE;BRASIL;FINALIZADA
200905187952770;INCIDENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;ARACAJU;SE;BRASIL;FINALIZADA
201405144597530;INCIDENTE;TRÁFEGO AÉREO;PERDA DE SEPARAÇÃO / COLISÃO EM VOO;ARACAJU;SE;BRASIL;FINALIZADA
201006245014587;INCIDENTE;COLISÃO COM AERONAVE NO SOLO;COLISÃO NO SOLO;ARACAJU;SE;BRASIL;FINALIZADA
201012101516635;INCIDENTE;OUTROS;OUTROS;ARACAJU;SE;BRASIL;FINALIZADA
201012214435297;ACIDENTE;PERDA DE CONTROLE EM VOO;PERDA DE CONTROLE EM VOO;ARACAJU;SE;BRASIL;FINALIZADA
200904281170676;INCIDENTE;COM PARA-BRISAS / JANELA / PORTA;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;ARACAJU;SE;BRASIL;FINALIZADA
201106129252256;INCIDENTE;COLISÃO COM AVE;COLISÃO COM AVE;ARACAJU;SE;BRASIL;FINALIZADA
201104304755631;INCIDENTE;COLISÃO COM AVE;COLISÃO COM AVE;ARACAJU;SE;BRASIL;FINALIZADA
201103186943997;ACIDENTE;PERDA DE CONTROLE EM VOO;PERDA DE CONTROLE EM VOO;ARACAJU;SE;BRASIL;FINALIZADA
201104136824816;INCIDENTE;POUSO BRUSCO;CONTATO ANORMAL COM A PISTA;ARACAJU;SE;BRASIL;FINALIZADA
201505176792081;ACIDENTE;PERDA DE CONTROLE NO SOLO;PERDA DE CONTROLE NO SOLO;ARACAJU;SE;BRASIL;FINALIZADA
201412014691442;INCIDENTE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;ARACAJU;SE;BRASIL;FINALIZADA
201508017959707;ACIDENTE;POUSO BRUSCO;CONTATO ANORMAL COM A PISTA;ARACAJU;SE;BRASIL;FINALIZADA
201701182127495;INCIDENTE;SUPERAQUECIMENTO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;ARACAJU;SE;BRASIL;FINALIZADA
201312198027153;INCIDENTE;CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO;OUTROS;ARACAJU;SE;BRASIL;FINALIZADA
201812301440298;ACIDENTE;PERDA DE CONTROLE EM VOO;PERDA DE CONTROLE EM VOO;ARACAJU;SE;BRASIL;ATIVA
201301126311437;INCIDENTE;PANE SECA;COMBUSTÍVEL;ARACAJU;SE;BRASIL;FINALIZADA
201012221302263;INCIDENTE;PERDA DE CONTROLE NO SOLO;PERDA DE CONTROLE NO SOLO;ARACAJU;SE;BRASIL;FINALIZADA
201403224239083;INCIDENTE;CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO;OUTROS;BARRA DO PIRAÍ;RJ;BRASIL;FINALIZADA
201408289546392;ACIDENTE;PERDA DE CONTROLE NO SOLO;PERDA DE CONTROLE NO SOLO;MUCAJAÍ;RR;BRASIL;FINALIZADA
201205049361675;INCIDENTE GRAVE;PERDA DE CONTROLE NO SOLO;PERDA DE CONTROLE NO SOLO;MUCAJAÍ;RR;BRASIL;FINALIZADA
201006145456474;ACIDENTE;OUTROS;OUTROS;NOVA MAMORÉ;RO;BRASIL;FINALIZADA
201603021746093;ACIDENTE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;MANOEL URBANO;AC;BRASIL;FINALIZADA
201410196776165;ACIDENTE;PERDA DE CONTROLE NO SOLO;PERDA DE CONTROLE NO SOLO;MANOEL URBANO;AC;BRASIL;FINALIZADA
201211215775205;INCIDENTE;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;ALIANÇA DO TOCANTINS;TO;BRASIL;FINALIZADA
201602021221007;INCIDENTE GRAVE;COM TREM DE POUSO;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;MARECHAL THAUMATURGO;AC;BRASIL;FINALIZADA
201103072648610;ACIDENTE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;MARECHAL THAUMATURGO;AC;BRASIL;FINALIZADA
201811191448545;INCIDENTE;AERÓDROMO;AERÓDROMO;MARECHAL THAUMATURGO;AC;BRASIL;FINALIZADA
201211061877321;ACIDENTE;INDETERMINADO;INDETERMINADO;ALMIRANTE TAMANDARÉ;PR;BRASIL;FINALIZADA
201410038883381;INCIDENTE;ESTOURO DE PNEU;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;RIO BRANCO;AC;BRASIL;FINALIZADA
201101213559955;ACIDENTE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;RIO BRANCO;AC;BRASIL;FINALIZADA
200907042008113;INCIDENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;RIO BRANCO;AC;BRASIL;FINALIZADA
201301119770839;ACIDENTE;FALHA DO MOTOR EM VOO;FALHA OU MAU FUNCIONAMENTO DO MOTOR;RIO BRANCO;AC;BRASIL;FINALIZADA
201101203275079;INCIDENTE;OUTROS;OUTROS;RIO BRANCO;AC;BRASIL;FINALIZADA
201711151937224;INCIDENTE;COLISÃO COM AVE;COLISÃO COM AVE;RIO BRANCO;AC;BRASIL;FINALIZADA
201802281920364;ACIDENTE;PERDA DE CONTROLE EM VOO;PERDA DE CONTROLE EM VOO;RIO BRANCO;AC;BRASIL;FINALIZADA
201302196069491;INCIDENTE;ESTOURO DE PNEU;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;RIO BRANCO;AC;BRASIL;FINALIZADA
200907017511577;INCIDENTE;ESTOURO DE PNEU;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;RIO BRANCO;AC;BRASIL;FINALIZADA
201304087173541;INCIDENTE;COLISÃO COM AVE;COLISÃO COM AVE;RIO BRANCO;AC;BRASIL;FINALIZADA
201402183178334;INCIDENTE;INDETERMINADO;INDETERMINADO;RIO BRANCO;AC;BRASIL;FINALIZADA
201007235328901;INCIDENTE;DESCOMPRESSÃO NÃO INTENCIONAL / EXPLOSIVA;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;RIO BRANCO;AC;BRASIL;FINALIZADA
201205078908489;INCIDENTE;OUTROS;OUTROS;RIO BRANCO;AC;BRASIL;FINALIZADA
201203035056904;INCIDENTE;COM TREM DE POUSO;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;RIO BRANCO;AC;BRASIL;FINALIZADA
201205249563546;INCIDENTE;OUTROS;OUTROS;RIO BRANCO;AC;BRASIL;FINALIZADA
201003234452617;INCIDENTE;ESTOURO DE PNEU;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;RIO BRANCO;AC;BRASIL;FINALIZADA
201403063957559;INCIDENTE GRAVE;PERDA DE COMPONENTE NO SOLO;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;RIO BRANCO;AC;BRASIL;FINALIZADA
201212187006199;INCIDENTE;CORTE INVOLUNTÁRIO DO MOTOR;OUTROS;RIO BRANCO;AC;BRASIL;FINALIZADA
200901277595989;INCIDENTE;ESTOURO DE PNEU;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;RIO BRANCO;AC;BRASIL;FINALIZADA
201210274467798;INCIDENTE;COM TREM DE POUSO;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;RIO BRANCO;AC;BRASIL;FINALIZADA
201004118250886;INCIDENTE;OUTROS;OUTROS;RIO BRANCO;AC;BRASIL;FINALIZADA
201708171741005;INCIDENTE;ESTOURO DE PNEU;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;RIO BRANCO;AC;BRASIL;FINALIZADA
201208187675727;INCIDENTE;OUTROS;OUTROS;RIO BRANCO;AC;BRASIL;FINALIZADA
201203082067786;INCIDENTE;CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO;OUTROS;RIO BRANCO;AC;BRASIL;FINALIZADA
201407012445611;INCIDENTE;ESTOURO DE PNEU;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;RIO BRANCO;AC;BRASIL;FINALIZADA
201209223725344;INCIDENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ;RIO BRANCO;AC;BRASIL;FINALIZADA
200912013916995;INCIDENTE;OUTROS;OUTROS;RIO BRANCO;AC;BRASIL;FINALIZADA
